Name,latitude,longitude,Address,IndustryType
infinity industries pvt. ltd.,18.9335604,72.8356928,"Haroon, House, 1st Floor, 294, Perin Nariman St, opposite भारतीय रिज़र्व बैंक, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India",paper & forest products
the looking glass,19.0176704,72.845663,"603, Royal Crest, L.T.V, Rd No. 3, Dadar East, Dadar, Mumbai, Maharashtra 400014, India",performing arts
cipla,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
sun pharma,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
glenmark pharmaceuticals,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
alkem laboratories ltd.,18.9991729,72.8277187,"Devashish Building, Alkem House, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",pharmaceuticals
wockhardt,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
ipca,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
ajanta pharma ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
unichem laboratories limited,18.9765977,72.8078437,"Mahalaxmi Chamber, XRG5+J4P, Bhulabhai Desai Marg, Mahalaxmi West, Breach Candy, Cumballa Hill, Mumbai, Maharashtra 400026, India",pharmaceuticals
indoco remedies ltd,19.0730053,72.866431,"400, 098, CST Rd, Kolivery Village, Vidya Nagari, Kalina, Santacruz East, Mumbai, Maharashtra 400098, India",pharmaceuticals
usv limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
piramal enterprises limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
lupin,19.062924,72.863984,"B/4 Laxmi Towers, Bandra Kurla Complex, Bandra (E), G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",pharmaceuticals
lupin limited,19.06991,72.8752479,"503, 504, Lal Bahadur Shastri Rd, Vidyavihar West, Vidyavihar, Mumbai, Maharashtra 400070, India",pharmaceuticals
fdc limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
rpg life sciences ltd.,19.0759837,72.877656,"6, th street, Lower Parel, Friends Colony, Hallow Pul, yoghurt, Mumbai, Maharashtra 400070, India",pharmaceuticals
aristo pharmaceuticals pvt. ltd.,19.1325884,72.8357754,"23 A, Shah Industrial Estate, Off Veera Desai Rd, Industrial Area, Andheri West, Mumbai, Maharashtra 400053, India",pharmaceuticals
shreya life sciences pvt. ltd.,19.1149561,72.8559022,"Shreya House, 301/A Pereira, Hill Rd, Andheri East, Mumbai, Maharashtra 400099, India",pharmaceuticals
"arch pharmalabs, ltd.",19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
apotex research private limited,19.1068927,72.8832088,"5th Floor, Block ‘A’, Building Godrej IT Park – 02 GBD,Godrej Business District, Mittal Industrial Estate, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400079, India",pharmaceuticals
unimark remedies ltd,19.097826,72.85469,"1st Floor, Orchid lane, Nehru Rd, Navpada, Chhatrapati Shivaji International Airport Area, Vile Parle East, Mumbai, Maharashtra 400099, India",pharmaceuticals
abbott healthcare pvt ltd - india,19.1158086,72.8545632,"No. 349, Western Express Hwy, Scindia Society, Marol, Andheri East, Mumbai, Maharashtra 400069, India",pharmaceuticals
flamingo pharmaceuticals ltd,19.055118,72.887003,"7/G&1, Corporate Park, Sion Trombay Road, Chembur (East), Swastik Park, Chembur, Mumbai, Maharashtra 400071, India",pharmaceuticals
elder health care ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
navin fluorine international ltd.,19.1070668,72.8515941,"37/40, Subhash Rd, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",pharmaceuticals
piramal pharma solutions,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
blue cross laboratories ltd.,18.9991151,72.8241254,"Peninsula Corporate Park, Peninsula Chambers, G.K Marg, Lower Parel West, Lower Parel, Mumbai, Maharashtra 400013, India",pharmaceuticals
serdia pharmaceuticals (i) ltd.,19.0612256,72.8680347,"Floor No. 1703, Plot No. C38 & 39, 17th Floor B Wing, Parinee Crescenzo, Kautilya Bhawan-2, behind MCA, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",pharmaceuticals
rusan pharma ltd,19.2065977,72.8230698,"58-D, Government Industrial Estate Charkop, Charkop, Charkop Industrial Estate, Kandivali West, Mumbai, Maharashtra 400067, India",pharmaceuticals
koye pharmaceuticals pvt ltd,19.0859559,72.8905622,"A-10, 3rd Floor, Art Guild House, Phoenix Market City Annexe, Lal Bahadur Shastri Rd, Kamani, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070, India",pharmaceuticals
harman finochem ltd,19.0714556,72.8655674,"107-A, Vinay Bhavya Complex, 159-A, C.S.T. Road, Kalina, Santacruz East, Kolivery Village, MMRDA Area, Kalina, Santacruz East, Mumbai, Maharashtra 400098, India",pharmaceuticals
hexagon nutrition pvt ltd,19.141342,72.8345945,"404 A, Global Chambers, Adarsh Nagar, Behind Hyundai Showroom, Off, New Link Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",pharmaceuticals
megafine pharma (p) ltd.,18.944067,72.825459,"4th floor, Sethna Building, 55 Maharshi Karve Road, Marine Lines,, Dhus wadi, Sonapur, Marine Lines, Mumbai, Maharashtra 400002, India",pharmaceuticals
naprod life science pvt. ltd,19.1068927,72.8832088,"Town Centre, Andheri - Kurla Rd, Mittal Industrial Estate, Marol, Andheri East, Mumbai, Maharashtra 400059, India",pharmaceuticals
sharon bio medicine,19.0759837,72.8776559,"Lower Parel, Friends Colony, Hallow Pul, Kurla, Mumbai, Maharashtra 400070, India",pharmaceuticals
eurolife healthcare pvt ltd,19.0101821,72.8352027,"901 B, Tower 2, Indiabulls Finance Center, Fitwala Rd, Babasaheb Ambedkar Nagar, Mumbai, Maharashtra 400013, India",pharmaceuticals
geltec pvt ltd,19.0463449,72.9149058,"capsulation Services Pvt Ltd, Chembur, Mumbai, Maharashtra 400088, India",pharmaceuticals
encube ethicals private limited,19.1134832,72.84684,"803 / B Wing 8th floor, Kale Donia Building, Sahar Rd, near D-Mart, Navpada, Vile Parle East, Andheri East, Mumbai, Maharashtra 400058, India",pharmaceuticals
mylan pharmaceuticals private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
inventia healthcare pvt ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
unijules life sciences ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
lasons india private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
zcl chemicals ltd,19.0120805,72.8232974,"Birla Aurora, 12A, Dr Annie Besant Rd, Century Bazaar, Worli, Mumbai, Maharashtra 400030, India",pharmaceuticals
"aarti industries ltd. , india",19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
galpha laboratories ltd,19.0757316,72.8768157,"221, Kanakia Zillion, E Wing, Bandra Kurla Complex Annexe, LBS Marg & CST Road Junction, Kurla West, Kapadia Nagar, Kurla, Mumbai, Maharashtra 400070, India",pharmaceuticals
sunways (india) pvt. ltd.,19.113271,72.869416,"Andheri - Kurla Rd, Bhim Nagar, Andheri East, Mumbai, Maharashtra 400059, India",pharmaceuticals
khandelwal laboratories pvt. ltd,18.9880967,72.8400708,"79, 87, Dattaram Lad Marg, Cotton Green East, Ghodapdeo, Lal Baug, Parel, Mumbai, Maharashtra 400033, India",pharmaceuticals
neon laboratories limited,19.1187015,72.8612544,"140, Damji Shamji Industrial Complex, Mahakali Caves Rd, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",pharmaceuticals
pharmalab,19.0492899,72.9174034,"3rd Floor, Kasturi Building, Sanghavi Estate, East, 400 088,, Govandi Station Rd, Deonar, Chembur, Mumbai, Maharashtra 400088, India",pharmaceuticals
acg pam pharma technologies pvt ltd,19.2099863,72.8265966,"Plot No.127, Kandivali, Kandivali, Charkop Industrial Estate, Kandivali West, Mumbai, Maharashtra 400067, India",pharmaceuticals
icpa health private limited,19.107321,72.858654,"216-219, 233-A, Adarsh Industrial Estate, Sahar Road, Chakala, Andheri East, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",pharmaceuticals
newtronic lifecare equipment  pvt ltd,19.1151336,72.8613406,"Kanakia Wall Street, A-612, Andheri - Kurla Rd, Chakala, Andheri East, Mumbai, Maharashtra 400093, India",pharmaceuticals
ciron drugs and pharmaceuticals p ltd,19.1449668,72.8532379,"C-1101/02, Lotus Corporate Park, Jay Coach Junction, Western Express Highway, Goregaon, Geetanjali Railway Colony, Laxmi Nagar, Jogeshwari East, Mumbai, Maharashtra 400063, India",pharmaceuticals
aarti drugs limited,19.0464032,72.8687867,"Mahendra Industrial Estate, Ground Floor, Road No 29, Plot No 109-D, Sion East, Sion, Mumbai, Maharashtra 400022, India",pharmaceuticals
embio limited,19.1234667,72.912383,"501, Sentinel, Hiranandani Gardens, Powai, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",pharmaceuticals
unosource pharma ltd.,19.1152485,72.8500357,"400, 069, Professor NS Phadke Rd, Vijay Nagar, Andheri East, Mumbai, Maharashtra 400053, India",pharmaceuticals
merck india,19.0939028,72.9228268,"Godrej One, 8th floor, Pirojsha Nagar,, Eastern Express Highway,, Vikroli East, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400079, India",pharmaceuticals
anshul life sciences,19.165475,72.851572,"Jagdamba House, Bandu Gore Marg, Peru Baug, Jay Prakash Nagar, Goregaon, Mumbai, Maharashtra 400063, India",pharmaceuticals
ashish life science pvt ltd,19.1374801,72.8260137,"1101-1103, Aston Building, Road, Sundervan Complex, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India",pharmaceuticals
bec chemicals pvt. ltd.,19.1031895,72.8797052,"S-86, IBI House, Andheri - Kurla Rd, Chimatpada, Marol, Andheri East, Mumbai, Maharashtra 400059, India",pharmaceuticals
ips-mehtalia pvt. ltd,19.1154095,72.91819,"Unit B 101-109 1st Floor Kailash Vaibhav Industrial Complex Park Site Vikhroli West Mumbai Maharashtra 400079, Kailash Industrial Complex, Park Site Rd, HMPL Surya Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",pharmaceuticals
dosch pharmaceuticals pvt. ltd,19.135237,72.8280268,"15C, Laxmi Industrial Estate, New Link Rd, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053, India",pharmaceuticals
sitec labs pvt ltd,19.147866,72.93781,"1st Floor, Jayshree Plaza, L.B.S. Marg, Bhandup West, near The Dreams mall Bhandup, Bhandup West, Mumbai, Maharashtra 400078, India",pharmaceuticals
aurochem laboratories (i) private limited,19.2019337,72.8606866,"No. 430, Gundecha Industrial Complex, Akurli Rd, Kandivali, Akurli Industry Estate, Kandivali East, Mumbai, Maharashtra 400101, India",pharmaceuticals
geno pharmaceuticals ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
ngl fine chem limited,19.107444,72.851681,"301 E Square, Subhash Road Vile Parle East, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",pharmaceuticals
galentic pharma (india) pvt. ltd.,19.120595,72.8700014,"4th Floor, Samruddhi Venture Park, Krantiveer Lakhuji Salve Marg, Marol, Chakala Industrial Area (MIDC), Andheri East, Chakala Industrial Area (MIDC), Andheri East, Mumbai, Maharashtra 400093, India",pharmaceuticals
fountil life sciences pvt ltd (fountil),19.154979,72.887479,"118-120, Mastermind 4, Near Hotel Royal Palms, Aarey Colony, Goregaon (East), Royal Palms Estate, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",pharmaceuticals
maxheal pharmaceuticals,19.1404165,72.8488478,"No. 103, Tulsi Niwas, Jogeshwari West, Mumbai - 400102, B R Nagar, Jogeshwari West, Mumbai, Maharashtra 400047, India",pharmaceuticals
agio pharmaceuticals limited,19.0990931,72.8832241,"A-38, Nandjyot Industrial Estate, Safedpool, Kurla Andheri Road, Saki Naka, Mumbai, Maharashtra 400072, India",pharmaceuticals
newreka green synth technologies pvt ltd,19.155143,72.887593,"405, Mastermind IV, Royal Palms, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",pharmaceuticals
premier nutraceuticals pvt ltd.,19.1129307,72.8685561,"714 / 715 Midas, Sahar Plaza, Andheri - Kurla Road, Bhim Nagar, Andheri East, Mumbai, Maharashtra 400059, India",pharmaceuticals
aanjaneya lifecare limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
lyka hetero healthcare ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
lupin (europe) limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
pharmanova specialties pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
dwd pharmaceuticals ltd,18.923845,72.820966,"Dalamal House, Jamnalal Bajaj Road, Nariman Point, Nariman Point, Mumbai, Maharashtra 400021, India",pharmaceuticals
gangwal chemicals pvt. ltd.,19.1798612,72.8440705,"706-707, Quantum Towers, 7th Floor, Ram Baug, Swami Vivekananda Rd, Malad, Nadiyawala Colony 2, Malad West, Mumbai, Maharashtra 400064, India",pharmaceuticals
sterling biotech ltd. - india,18.9248575,72.8217317,"43, Atlanta Building, Yogakshema ,Barrister Rajni Patel Marg, Jamnalal Bajaj Marg, Nariman Point, Mumbai, Maharashtra 400021, India",pharmaceuticals
asolution pharmaceuticals pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
oaknet life sciences,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
taj pharmaceuticals ltd.,19.1405625,72.8318125,"Crystal plaza, New Link Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",pharmaceuticals
titan laboratories private limited,19.079224,72.9065364,"SPECTRUM APARTMENT, MP Vaidya Marg, सिंधु वाडी, घाटकोपर ईस्ट, मुंबई, महाराष्ट्र 400077, India",pharmaceuticals
crescent scientific pvt ltd,19.1719616,72.8559903,"C-114, Synthofine Industrial Area,, Off Aarey Road, Goregaon East,, Hanuman Tekdi, Goregaon West, Mumbai, Maharashtra 400063, India",pharmaceuticals
orbit lifescience pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
chempro group,18.9467352,72.826881,"Pushpawati Building, No.1, 1st Floor, 568 Chirabazar, Girgaon Road, Kamathi Wada, Chira Bazaar, Marine Lines, Mumbai, Maharashtra 400002, India",pharmaceuticals
hindustan laboratories,19.2311094,72.8526734,"6VJ3+C3V, Roshan Nagar Rd, Himmat Nagar, Borivali West, Mumbai, Maharashtra 400091, India",pharmaceuticals
chandra bhagat pharma pvt. ltd.,19.0257134,72.8532117,"Flat 1 & 2 , 323 - F, Bhagat Bhuvan, Dr Baba Saheb Ambedkar Rd, Matunga (E, Mumbai, Maharashtra 400019, India",pharmaceuticals
shree dhootapapeshwar limited,18.9573981,72.8240711,"135, Nanubhai Desai Road, Khetwadi, Girgaon, Mumbai, Maharashtra, Charni Road East, Khetwadi, Girgaon, Mumbai, Maharashtra 400004, India",pharmaceuticals
swati spentose pvt. ltd.,18.9401508,72.828058,"114, Marine Chambers, 11, Vitthaldas Thackersey Marg, New Marine Lines, Marine Lines, Mumbai, Maharashtra 400020, India",pharmaceuticals
sandu pharmaceuticals ltd,19.0541011,72.8980522,"386, 7th Cross Rd, DK Sandu Marg, Chembur, Mumbai, Maharashtra 400071, India",pharmaceuticals
thermolab india,19.1136302,72.8714403,"218, Sterling Chamber, 56, Mogra Village, Andheri East, Bhim Nagar, Andheri East, Mumbai, Maharashtra 400069, India",pharmaceuticals
ciron drugs and pharmaceuticals private limited,19.1430403,72.8481093,"Cluster_mumbai Suburban_657 Iris Park-A, 110, Patel Estate Rd, Prabhat Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India",pharmaceuticals
piramal enterprises ltd,19.0867765,72.88607,"2nd Floor, Agastya Corporate Park, Junction, Lal Bahadur Shastri Rd, opposite Fire Brigade, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",pharmaceuticals
novo medi sciences pvt. ltd. since 1946,19.0172796,72.8458014,"Royal Status Building, Pandit Wamanrao Sadolikar Marg, Lokmanya Tilak Colony, Dadar, Mumbai, Maharashtra 400014, India",pharmaceuticals
resonance specialties ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
novacare drug specialities pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
aramuc india ltd,19.082092,72.8426536,"102, Sai Chambers, Opposite Station, Santacruz (East), Sen Nagar, Santacruz East, Mumbai, Maharashtra 400055, India",pharmaceuticals
lactose india ltd,18.995319,72.8520611,"Unit No. G - 02, 'A' wing, Ground Floor, Navbharat Estate, Zakaria Bunder Rd, Azad Nagar, Sewri, Mumbai, Maharashtra 400015, India",pharmaceuticals
alta laboratories,19.0147926,72.8383791,"532, Senapati Bapat Marg, Babasaheb Ambedkar Nagar, Parel, Mumbai, Maharashtra 400012, India",pharmaceuticals
covenance -ipca labs,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
aiocd ltd,19.0547205,72.8869939,"6th Floor, Corporate Park, V.N.Purav Marg, Chembur, Swastik Park, Chembur, Mumbai, Maharashtra 400071, India",pharmaceuticals
coral laboratories ltd,19.0933167,72.9148672,"Patanwala Industrial Estate, 3-B, Lal Bahadur Shastri Rd, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",pharmaceuticals
naprod life sciences pvt. ltd.,19.1068927,72.8832088,"Town Centre, Andheri - Kurla Rd, Mittal Industrial Estate, Marol, Andheri East, Mumbai, Maharashtra 400059, India",pharmaceuticals
blue circle organics private limited,18.9402412,72.8348266,"34, Ist Floor, Empire Building, 146, Dr Dadabhai Naoroji Road, Dr Dadabhai Naoroji Road, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India",pharmaceuticals
infugen pharma pvt ltd,19.1802501,72.9462904,"O-612 Runwal R Square , App ESIC Hospital, Lal Bahadur Shastri Rd, Vardhman Nagar, Mulund West, Mumbai, Maharashtra 400080, India",pharmaceuticals
sirmaxo,19.0960296,72.85134,"Satyanarayan Prasad Commercial Centre, Dayaldas Rd, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",pharmaceuticals
glowderma labs pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
athena drug delivery solutions pvt ltd,19.1040234,72.8696376,"Tower II, 6th Floor - 602, STAR HUB, Besides Hotel, Itc Maratha, Near, Blue DartSahar Rd, Ashok Nagar, Andheri East, Mumbai, Maharashtra 400099, India",pharmaceuticals
alphamd.,19.0177871,72.8285549,"21, Unique Ind Estate, VS Marg, 400025, Prabhadevi, Mumbai, Maharashtra 400025, India",pharmaceuticals
genelife clinical research,19.178921,72.8361314,"12 Ground, Evershine Mall, Malad, Chincholi Bunder, Malad West, Mumbai, Maharashtra 400064, India",pharmaceuticals
simson pharma,19.2569367,72.8721562,"B-307, Sarita Building, Prabhat Industrial Estate, Western Express Hwy, Diamond Industrial Estate, Dahisar East, Mumbai, Maharashtra 400068, India",pharmaceuticals
c- abhay kumar and company,19.1181704,72.9268398,"117, Hindustan Kohinoor Industrial Complex, Lal Bahadur Shastri Rd, Gandhi Nagar, Vikhroli West, Mumbai, Maharashtra 400083, India",pharmaceuticals
brucke pharma pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
mehta apiprivate limited,19.1111038,72.8707227,"811, The Summit Business Bay, Near Western Express Highway, Metro Station, Andheri - Kurla Rd, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400093, India",pharmaceuticals
eyekare kilitch ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
syncom formulation (i) limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
v. s. international pvt.ltd.,19.0085029,72.8219148,"A-204, Neelam Centre, Hind Cycle Marg, Worli, Mumbai, Maharashtra 400030, India",pharmaceuticals
biochem pharmaceutical industries,19.1122759,72.9258144,"Mahal House, 35, Lal Bahadur Shastri Rd, HMPL Surya Nagar, Vikhroli West, Mumbai, Maharashtra 400083, India",pharmaceuticals
avik pharmaceuticals limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
supriya lifescience limited,19.1617534,72.8507988,"207/208 Udyog Bhavan, Sonawala Rd, Jay Prakash Nagar, Goregaon, Mumbai, Maharashtra 400063, India",pharmaceuticals
cachet pharmaceuticals limited,18.9967199,72.8191737,"415, Shah And Nahar Industrial Estate, Dr E Moses Road, Worli, Worli Naka, Upper Worli, Worli, Mumbai, Maharashtra 400018, India",pharmaceuticals
precise chemipharma pvt ltd,19.0893148,72.9078057,"108, Malwa, Pitanwala Industrial Estate, LBS Marg, Ghatkoper West, Gangawadi, Ghatkopar West, Mumbai, Maharashtra 400086, India",pharmaceuticals
sigma laboratories ltd,19.0149202,72.8558346,"Sigma House, 43 S, Wadala West, Wadala, Mumbai, Maharashtra 400031, India",pharmaceuticals
symbiogenerics,19.0356898,72.8384906,"#710, 7th Floor, Main Frame -1, A-Wing, Royal Palms, Aarey Colony, Goregaon (E), Mahim West, Mahim, Mumbai, Maharashtra 400065, India",pharmaceuticals
dr. vaidya's: new age ayurveda,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
shamrock pharmachemi pvt. ltd. - india,18.9966467,72.8204627,"83 E, Hansraj Pragji Building, Off. Dr. E. Moses Road, Worli, Upper Worli, Worli, Mumbai, Maharashtra 400018, India",pharmaceuticals
nicholas piramal india limited,18.9927481,72.8310812,"5Th Floor, Wellspring Hospital, G K Marg, Lower Parel, Lower Parel East, BDD Chawl, Lower Parel, Mumbai, Maharashtra 400013, India",pharmaceuticals
meditab specialities pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",pharmaceuticals
cheryl laboratories pvt ltd,19.1188407,72.8439401,"Persian Apartment, Plot No-434, Ground Floor V P Road, Andheri West, Lohana Colony, Andheri West, Mumbai, Maharashtra 400058, India",pharmaceuticals
inga laboratories private limited,19.1217543,72.8643328,"INGA Complex, Mahakali Caves Rd, Shanti Nagar, Andheri East, Mumbai, Maharashtra 400093, India",pharmaceuticals
genex pharma,19.165088,72.83137,"4th floor, 167, Samarth House, near Kallol Kali Mandir, Jankalyan CHS, Bangur Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",pharmaceuticals
ana laboratories,19.0941132,72.8840733,"15, 16, 17 M. K. Bros. Industrial Estate, Jari-Mari, Kurla Andheri Road, Mayfair Industrial Area, Safed Pul, Saki Naka, Mumbai, Maharashtra 400072, India",pharmaceuticals
samrudh pharmaceuticals pvt ltd,19.1589905,72.8462031,"A/101,Plot No 15, Prathana Appartment,Jawahar Nrg,S V Road, Goregaon West, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",pharmaceuticals
tata trusts,18.9142502,72.8181399,"WR79+P72, Ganesh Murti Nagar, Colaba, Mumbai, Maharashtra 400005, India",philanthropy
sir dorabji tata trust,19.0759837,72.8776559,"Mumbai, Maharashtra, India",philanthropy
junior achievement india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",philanthropy
angel xpress foundation,19.0759837,72.8776559,"Mumbai, Maharashtra, India",philanthropy
motivation for excellence (mfe),19.1728191,72.941486,"536 A, Avior, Nirmal Galaxy, Opp. Johnson and Johnson, Lal Bahadur Shastri Rd, P&T Staff Colony, Mulund West, Mumbai, Maharashtra 400080, India",philanthropy
social access communications,19.0705804,72.833662,"B-108, Sai Sangeet Building, Linking Rd, Behind The Bose Store, Khar, Khar West, Mumbai, Maharashtra 400052, India",philanthropy
stories by joseph radhik,19.0759837,72.8776559,"Mumbai, Maharashtra, India",photography
sydenham college of commerce and economics,18.9352464,72.8259317,"WRPG+39V, B Rd, Churchgate, Mumbai, Maharashtra 400020, India",photography
luv israni photography,19.1254145,72.862513,"1, 3, Off Mahakali Caves Rd, next to gurudwara, Dhawalgiri, Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra 400093, India",photography
nilkamal ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",plastics
mutual industries ltd,19.1170945,72.850094,"Heritage Plaza, Sampada Society, Andheri East, Mumbai, Maharashtra 400069, India",plastics
zenith industrial rubber products pvt ltd,18.9232602,72.8230588,"141/144, 14th Floor 215, FREE PRESS HOUSE, Free Press Journal Marg, Nariman Point, Mumbai, Maharashtra 400021, India",plastics
futura polyesters limited,19.0063051,72.8261452,"Paragin Condominium, 3rd floor, Pandurang Budhkar Marg, Century Mills, Lower Parel, Mumbai, Maharashtra 400013, India",plastics
jhaveri flexo india limited,19.1134066,72.8296486,"901 Gold Crest, 10th Road, Juhu, Vile Parle West, Sainath Nagar, MHADA Colony, Vile Parle West, Mumbai, Maharashtra 400049, India",plastics
polymerupdate,19.001587,72.829544,"1001, Lodha Supremus, Opp ‘The World Towers’, Senapti Bapat Road, Lower Parel, Railway Colony, Lower Parel, Mumbai, Maharashtra 400013, India",plastics
polyset plastics pvt ltd,19.161848,72.856295,"901-906 , Cello Triumph, I.B.Patel Road, Goregaon (East), Jay Prakash Nagar, Goregaon West, Mumbai, Maharashtra 400063, India",plastics
rajiv plastics ltd.,19.1223121,72.8638716,"A-8, Nand Bhuvan Industrial Estate, Mahakali Caves Rd, Gokul Nandanvan Co-operative Society, Radha Krishna Nagar, Aghadi Nagar, Andheri East, Mumbai, Maharashtra 400093, India",plastics
all time plastics private limited,19.0119455,72.8513017,"B-30, Royal Industrial Estate, Rd Number 26, Wadala, Mumbai, Maharashtra 400031, India",plastics
shalimar infotech pvt ltd.,19.0015045,72.8296579,"1001/1002, Lodha Supremus, Senapati Bapat Marg, opp. World One, Lower Parel West, Lower Parel, Mumbai, Maharashtra 400013, India",plastics
duflon,19.0959337,72.8461003,"3, Neeldhara, Shraddhanand Rd, Extn, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",plastics
polycab cables private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",plastics
kandui industries pvt. ltd.,19.1668902,72.9420426,"Plot No.112, Minerva Industrial Estate, Mulund (West), near Hercules Hoist, Asha Nagar, Mulund West, Mumbai, Maharashtra 400080, India",plastics
plastindia foundation,19.1169835,72.8558156,"401/B, Landmark, Suren Rd, opp. Andheri - Kurla Road, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",plastics
tokyo plast international limited,19.1128606,72.8659016,"601-A, 6th Floor, Dynasty Business Park, Andheri - Kurla Rd, near JB Nagar, Chakala, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",plastics
ratan plastics,19.1141675,72.865302,"215 Atrium, A001, Andheri - Kurla Rd, near Courtyard Marriott Hotel, J B Nagar, Andheri East, Mumbai, Maharashtra 400093, India",plastics
kisan moulding limted,19.1057124,72.9008196,"26 A, Chandivali Farm Rd, Sangharsh Nagar, Chandivali, Andheri East, Mumbai, Maharashtra 400072, India",plastics
sara (london) ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",plastics
prince swr systems - piyush chheda group,19.015753,72.844,"1st Floor, Sunshine Plaza, Naigaon Cross Rd, Dadar East, Dadar, Mumbai, Maharashtra 400014, India",plastics
